ID,OPR,Auto,CCWM
USTXHONLM1,15.789,1.104,-56.77
USTXHONLM2,33.02,19.256,20.165
USTXHONLM3,11.873,5.644,-73.645
USTXHONLLT1,29.662,8.183,-4.02
